--- Atoms: 
USER_CREDIBILITY('861') Truth=[0.97]
USER_CREDIBILITY('862') Truth=[0.97]
USER_CREDIBILITY('863') Truth=[0.97]
USER_CREDIBILITY('864') Truth=[0.96]
USER_CREDIBILITY('6840') Truth=[0.96]
USER_CREDIBILITY('5510') Truth=[0.96]
USER_CREDIBILITY('6841') Truth=[0.95]
USER_CREDIBILITY('5511') Truth=[0.96]
USER_CREDIBILITY('6842') Truth=[0.95]
USER_CREDIBILITY('5512') Truth=[0.96]
USER_CREDIBILITY('6843') Truth=[0.96]
USER_CREDIBILITY('5513') Truth=[0.97]
USER_CREDIBILITY('6844') Truth=[0.96]
USER_CREDIBILITY('5514') Truth=[0.97]
USER_CREDIBILITY('6845') Truth=[0.97]
USER_CREDIBILITY('5515') Truth=[0.97]
USER_CREDIBILITY('6846') Truth=[0.96]
USER_CREDIBILITY('5516') Truth=[0.96]
USER_CREDIBILITY('6847') Truth=[0.97]
USER_CREDIBILITY('5517') Truth=[0.96]
USER_CREDIBILITY('6848') Truth=[0.96]
USER_CREDIBILITY('5507') Truth=[1]
USER_CREDIBILITY('6838') Truth=[0.96]
USER_CREDIBILITY('5508') Truth=[0.97]
USER_CREDIBILITY('6839') Truth=[1]
USER_CREDIBILITY('5509') Truth=[0.97]
USER_CREDIBILITY('6830') Truth=[0.96]
USER_CREDIBILITY('6831') Truth=[0.96]
USER_CREDIBILITY('5500') Truth=[1]
USER_CREDIBILITY('5501') Truth=[0.95]
USER_CREDIBILITY('6832') Truth=[0.94]
USER_CREDIBILITY('5502') Truth=[0.95]
USER_CREDIBILITY('6833') Truth=[0.95]
USER_CREDIBILITY('5503') Truth=[0.96]
USER_CREDIBILITY('6834') Truth=[0.97]
USER_CREDIBILITY('6835') Truth=[0.96]
USER_CREDIBILITY('5504') Truth=[0.97]
USER_CREDIBILITY('5505') Truth=[0.96]
USER_CREDIBILITY('6836') Truth=[1]
USER_CREDIBILITY('5506') Truth=[0.97]
USER_CREDIBILITY('6837') Truth=[0.96]
USER_CREDIBILITY('6827') Truth=[0.97]
USER_CREDIBILITY('6828') Truth=[0.96]
USER_CREDIBILITY('6829') Truth=[0.96]
USER_CREDIBILITY('9099') Truth=[0.97]
USER_CREDIBILITY('6820') Truth=[0.97]
USER_CREDIBILITY('6821') Truth=[0.97]
USER_CREDIBILITY('6822') Truth=[0.96]
USER_CREDIBILITY('6823') Truth=[0.96]
USER_CREDIBILITY('6824') Truth=[0.96]
USER_CREDIBILITY('6825') Truth=[0.96]
USER_CREDIBILITY('6826') Truth=[0.97]
USER_CREDIBILITY('6816') Truth=[0.96]
USER_CREDIBILITY('6817') Truth=[0.97]
USER_CREDIBILITY('6818') Truth=[0.97]
USER_CREDIBILITY('6819') Truth=[1]
USER_CREDIBILITY('9090') Truth=[0.97]
USER_CREDIBILITY('9093') Truth=[1]
USER_CREDIBILITY('9094') Truth=[0.97]
USER_CREDIBILITY('9091') Truth=[0.97]
USER_CREDIBILITY('9092') Truth=[0.97]
USER_CREDIBILITY('9097') Truth=[1]
USER_CREDIBILITY('9098') Truth=[0.97]
USER_CREDIBILITY('9095') Truth=[0.97]
USER_CREDIBILITY('9096') Truth=[1]
USER_CREDIBILITY('9088') Truth=[0.97]
USER_CREDIBILITY('9089') Truth=[0.97]
USER_CREDIBILITY('6810') Truth=[0.97]
USER_CREDIBILITY('6811') Truth=[0.97]
USER_CREDIBILITY('6812') Truth=[0.97]
USER_CREDIBILITY('6813') Truth=[0.97]
USER_CREDIBILITY('6814') Truth=[1]
USER_CREDIBILITY('6815') Truth=[0.91]
USER_CREDIBILITY('6805') Truth=[0.97]
USER_CREDIBILITY('6806') Truth=[0.97]
USER_CREDIBILITY('6807') Truth=[0.97]
USER_CREDIBILITY('6808') Truth=[0.97]
USER_CREDIBILITY('6809') Truth=[0.97]
USER_CREDIBILITY('9082') Truth=[1]
USER_CREDIBILITY('9083') Truth=[0.97]
USER_CREDIBILITY('9080') Truth=[0.94]
USER_CREDIBILITY('9081') Truth=[0.97]
USER_CREDIBILITY('9086') Truth=[0.96]
USER_CREDIBILITY('9087') Truth=[0.96]
USER_CREDIBILITY('9084') Truth=[0.97]
USER_CREDIBILITY('9085') Truth=[0.96]
USER_CREDIBILITY('9079') Truth=[0.94]
USER_CREDIBILITY('9077') Truth=[0.95]
USER_CREDIBILITY('9078') Truth=[0.95]
USER_CREDIBILITY('6800') Truth=[1]
USER_CREDIBILITY('6801') Truth=[0.97]
USER_CREDIBILITY('6802') Truth=[0.97]
USER_CREDIBILITY('6803') Truth=[0.97]
USER_CREDIBILITY('6804') Truth=[0.97]
USER_CREDIBILITY('9071') Truth=[0.97]
USER_CREDIBILITY('9072') Truth=[0.95]
USER_CREDIBILITY('9070') Truth=[0.97]
USER_CREDIBILITY('9075') Truth=[0.95]
USER_CREDIBILITY('9076') Truth=[0.95]
USER_CREDIBILITY('9073') Truth=[0.97]
USER_CREDIBILITY('9074') Truth=[0.97]
USER_CREDIBILITY('9068') Truth=[0.96]
USER_CREDIBILITY('9069') Truth=[0.97]
USER_CREDIBILITY('9066') Truth=[0.97]
USER_CREDIBILITY('9067') Truth=[0.97]
USER_CREDIBILITY('9060') Truth=[0.94]
USER_CREDIBILITY('9061') Truth=[0.97]
USER_CREDIBILITY('9064') Truth=[0.97]
USER_CREDIBILITY('9065') Truth=[0.97]
USER_CREDIBILITY('9062') Truth=[0.96]
USER_CREDIBILITY('9063') Truth=[0.96]
USER_CREDIBILITY('9057') Truth=[0.96]
USER_CREDIBILITY('9058') Truth=[0.97]
USER_CREDIBILITY('9055') Truth=[0.96]
USER_CREDIBILITY('9056') Truth=[0.94]
USER_CREDIBILITY('9059') Truth=[0.94]
USER_CREDIBILITY('9050') Truth=[0.97]
USER_CREDIBILITY('9053') Truth=[0.96]
USER_CREDIBILITY('9054') Truth=[0.96]
USER_CREDIBILITY('9051') Truth=[0.97]
USER_CREDIBILITY('9052') Truth=[0.96]
USER_CREDIBILITY('9046') Truth=[0.22]
USER_CREDIBILITY('9047') Truth=[0.94]
USER_CREDIBILITY('9044') Truth=[0.96]
USER_CREDIBILITY('9045') Truth=[0.22]
USER_CREDIBILITY('9048') Truth=[0.97]
USER_CREDIBILITY('9049') Truth=[0.97]
USER_CREDIBILITY('9042') Truth=[0.96]
USER_CREDIBILITY('9043') Truth=[1]
USER_CREDIBILITY('9040') Truth=[0.96]
USER_CREDIBILITY('9041') Truth=[0.96]
USER_CREDIBILITY('9035') Truth=[0.97]
USER_CREDIBILITY('9036') Truth=[0.97]
USER_CREDIBILITY('9033') Truth=[0.97]
USER_CREDIBILITY('9034') Truth=[0.97]
USER_CREDIBILITY('9039') Truth=[0.97]
USER_CREDIBILITY('9037') Truth=[0.96]
USER_CREDIBILITY('9038') Truth=[0.96]
USER_CREDIBILITY('9031') Truth=[1]
USER_CREDIBILITY('9032') Truth=[0.97]
USER_CREDIBILITY('9030') Truth=[0.95]
USER_CREDIBILITY('9024') Truth=[1]
USER_CREDIBILITY('9025') Truth=[0.96]
USER_CREDIBILITY('9022') Truth=[0.96]
USER_CREDIBILITY('9023') Truth=[0.96]
USER_CREDIBILITY('9028') Truth=[0.95]
USER_CREDIBILITY('9029') Truth=[0.95]
USER_CREDIBILITY('9026') Truth=[0.97]
USER_CREDIBILITY('9027') Truth=[0.95]
USER_CREDIBILITY('9020') Truth=[0.96]
USER_CREDIBILITY('9021') Truth=[0.94]
USER_CREDIBILITY('9013') Truth=[0.97]
USER_CREDIBILITY('9014') Truth=[0.97]
USER_CREDIBILITY('9011') Truth=[0.97]
USER_CREDIBILITY('9012') Truth=[1]
USER_CREDIBILITY('9017') Truth=[0.96]
USER_CREDIBILITY('9018') Truth=[0.96]
USER_CREDIBILITY('9015') Truth=[0.97]
USER_CREDIBILITY('9016') Truth=[0.97]
USER_CREDIBILITY('9019') Truth=[0.96]
USER_CREDIBILITY('9010') Truth=[0.96]
USER_CREDIBILITY('9002') Truth=[0.97]
USER_CREDIBILITY('9003') Truth=[0.97]
USER_CREDIBILITY('9000') Truth=[1]
USER_CREDIBILITY('9001') Truth=[0.96]
USER_CREDIBILITY('9006') Truth=[0.96]
USER_CREDIBILITY('9007') Truth=[0.96]
USER_CREDIBILITY('9004') Truth=[1]
USER_CREDIBILITY('9005') Truth=[0.94]
USER_CREDIBILITY('9008') Truth=[0.97]
USER_CREDIBILITY('9009') Truth=[0.96]
USER_CREDIBILITY('1998') Truth=[0.96]
USER_CREDIBILITY('1999') Truth=[1]
USER_CREDIBILITY('1989') Truth=[0.96]
USER_CREDIBILITY('1987') Truth=[0.97]
USER_CREDIBILITY('1988') Truth=[1]
USER_CREDIBILITY('1996') Truth=[0.96]
USER_CREDIBILITY('1997') Truth=[0.95]
USER_CREDIBILITY('1994') Truth=[0.96]
USER_CREDIBILITY('1995') Truth=[0.96]
USER_CREDIBILITY('1992') Truth=[0.95]
USER_CREDIBILITY('1993') Truth=[0.96]
USER_CREDIBILITY('1990') Truth=[0.97]
USER_CREDIBILITY('1991') Truth=[0.95]
USER_CREDIBILITY('1978') Truth=[0.96]
USER_CREDIBILITY('1979') Truth=[0.97]
USER_CREDIBILITY('1976') Truth=[0.97]
USER_CREDIBILITY('1977') Truth=[0.97]
USER_CREDIBILITY('1985') Truth=[1]
USER_CREDIBILITY('1986') Truth=[0.97]
USER_CREDIBILITY('1983') Truth=[1]
USER_CREDIBILITY('1984') Truth=[0.97]
USER_CREDIBILITY('1981') Truth=[0.97]
USER_CREDIBILITY('1982') Truth=[1]
USER_CREDIBILITY('1980') Truth=[0.97]
USER_CREDIBILITY('1969') Truth=[0.96]
USER_CREDIBILITY('1967') Truth=[0.97]
USER_CREDIBILITY('1968') Truth=[0.97]
USER_CREDIBILITY('1965') Truth=[0.97]
USER_CREDIBILITY('1966') Truth=[0.97]
USER_CREDIBILITY('1974') Truth=[0.97]
USER_CREDIBILITY('1975') Truth=[0.97]
USER_CREDIBILITY('1972') Truth=[0.96]
USER_CREDIBILITY('1973') Truth=[0.96]
USER_CREDIBILITY('1970') Truth=[0.94]
USER_CREDIBILITY('1971') Truth=[0.96]
USER_CREDIBILITY('1958') Truth=[0.96]
USER_CREDIBILITY('1959') Truth=[0.97]
USER_CREDIBILITY('1956') Truth=[0.97]
USER_CREDIBILITY('1957') Truth=[0.97]
USER_CREDIBILITY('1954') Truth=[0.96]
USER_CREDIBILITY('1955') Truth=[0.96]
USER_CREDIBILITY('1963') Truth=[0.96]
USER_CREDIBILITY('1964') Truth=[0.97]
USER_CREDIBILITY('1961') Truth=[0.96]
USER_CREDIBILITY('1962') Truth=[0.96]
USER_CREDIBILITY('1960') Truth=[0.97]
USER_CREDIBILITY('4291') Truth=[0.96]
USER_CREDIBILITY('4290') Truth=[0.96]
USER_CREDIBILITY('4299') Truth=[0.96]
USER_CREDIBILITY('4298') Truth=[0.97]
USER_CREDIBILITY('4297') Truth=[0.96]
USER_CREDIBILITY('4296') Truth=[0.96]
USER_CREDIBILITY('4295') Truth=[0.95]
USER_CREDIBILITY('4294') Truth=[0.22]
USER_CREDIBILITY('4293') Truth=[0.94]
USER_CREDIBILITY('4292') Truth=[1]
USER_CREDIBILITY('4280') Truth=[0.97]
USER_CREDIBILITY('4289') Truth=[0.96]
USER_CREDIBILITY('4288') Truth=[0.96]
USER_CREDIBILITY('4287') Truth=[0.97]
USER_CREDIBILITY('4286') Truth=[0.97]
USER_CREDIBILITY('4285') Truth=[0.97]
USER_CREDIBILITY('4284') Truth=[0.97]
USER_CREDIBILITY('4283') Truth=[0.97]
USER_CREDIBILITY('4282') Truth=[1]
USER_CREDIBILITY('4281') Truth=[0.97]
USER_CREDIBILITY('4279') Truth=[0.95]
USER_CREDIBILITY('4278') Truth=[0.95]
USER_CREDIBILITY('4277') Truth=[0.95]
USER_CREDIBILITY('4276') Truth=[0.96]
USER_CREDIBILITY('4275') Truth=[0.97]
USER_CREDIBILITY('4274') Truth=[0.97]
USER_CREDIBILITY('4273') Truth=[1]
USER_CREDIBILITY('4272') Truth=[0.96]
USER_CREDIBILITY('4271') Truth=[0.97]
USER_CREDIBILITY('4270') Truth=[0.96]
USER_CREDIBILITY('5590') Truth=[0.97]
USER_CREDIBILITY('5591') Truth=[0.97]
USER_CREDIBILITY('5592') Truth=[0.97]
USER_CREDIBILITY('5593') Truth=[1]
USER_CREDIBILITY('5594') Truth=[0.97]
USER_CREDIBILITY('5595') Truth=[0.97]
USER_CREDIBILITY('5596') Truth=[0.97]
USER_CREDIBILITY('5597') Truth=[0.96]
USER_CREDIBILITY('5598') Truth=[0.95]
USER_CREDIBILITY('5599') Truth=[0.94]
USER_CREDIBILITY('4269') Truth=[0.96]
USER_CREDIBILITY('4268') Truth=[0.96]
USER_CREDIBILITY('4267') Truth=[0.96]
USER_CREDIBILITY('4266') Truth=[0.97]
USER_CREDIBILITY('4265') Truth=[0.97]
USER_CREDIBILITY('4264') Truth=[0.97]
USER_CREDIBILITY('4263') Truth=[0.97]
USER_CREDIBILITY('4262') Truth=[0.97]
USER_CREDIBILITY('4261') Truth=[0.94]
USER_CREDIBILITY('4260') Truth=[0.96]
USER_CREDIBILITY('5580') Truth=[0.97]
USER_CREDIBILITY('5581') Truth=[0.97]
USER_CREDIBILITY('5582') Truth=[0.97]
USER_CREDIBILITY('5583') Truth=[0.96]
USER_CREDIBILITY('5584') Truth=[0.22]
USER_CREDIBILITY('5585') Truth=[1]
USER_CREDIBILITY('5586') Truth=[1]
USER_CREDIBILITY('5587') Truth=[0.97]
USER_CREDIBILITY('5588') Truth=[0.97]
USER_CREDIBILITY('5589') Truth=[0.95]
USER_CREDIBILITY('4259') Truth=[0.96]
USER_CREDIBILITY('4258') Truth=[0.97]
USER_CREDIBILITY('4257') Truth=[0.97]
USER_CREDIBILITY('4256') Truth=[0.97]
USER_CREDIBILITY('4255') Truth=[0.97]
USER_CREDIBILITY('4254') Truth=[0.97]
USER_CREDIBILITY('4253') Truth=[0.97]
USER_CREDIBILITY('4252') Truth=[0.97]
USER_CREDIBILITY('4251') Truth=[0.97]
USER_CREDIBILITY('4250') Truth=[0.96]
USER_CREDIBILITY('5570') Truth=[0.97]
USER_CREDIBILITY('5571') Truth=[0.97]
USER_CREDIBILITY('5572') Truth=[0.97]
USER_CREDIBILITY('5573') Truth=[0.96]
USER_CREDIBILITY('5574') Truth=[0.97]
USER_CREDIBILITY('5575') Truth=[0.96]
USER_CREDIBILITY('5576') Truth=[0.97]
USER_CREDIBILITY('5577') Truth=[0.97]
USER_CREDIBILITY('5578') Truth=[0.97]
USER_CREDIBILITY('5579') Truth=[0.97]
USER_CREDIBILITY('4249') Truth=[0.96]
USER_CREDIBILITY('4248') Truth=[0.95]
USER_CREDIBILITY('4247') Truth=[0.95]
USER_CREDIBILITY('4246') Truth=[0.95]
USER_CREDIBILITY('4245') Truth=[0.94]
USER_CREDIBILITY('4244') Truth=[0.94]
USER_CREDIBILITY('4243') Truth=[0.97]
USER_CREDIBILITY('4242') Truth=[0.97]
USER_CREDIBILITY('4241') Truth=[0.97]
USER_CREDIBILITY('4240') Truth=[0.97]
USER_CREDIBILITY('6890') Truth=[0.97]
USER_CREDIBILITY('5560') Truth=[0.95]
USER_CREDIBILITY('6891') Truth=[0.97]
USER_CREDIBILITY('5561') Truth=[0.95]
USER_CREDIBILITY('6892') Truth=[0.97]
USER_CREDIBILITY('5562') Truth=[0.95]
USER_CREDIBILITY('6893') Truth=[1]
USER_CREDIBILITY('5563') Truth=[0.96]
USER_CREDIBILITY('6894') Truth=[0.95]
USER_CREDIBILITY('5564') Truth=[0.96]
USER_CREDIBILITY('6895') Truth=[0.96]
USER_CREDIBILITY('5565') Truth=[0.27]
USER_CREDIBILITY('6896') Truth=[0.97]
USER_CREDIBILITY('5566') Truth=[0.96]
USER_CREDIBILITY('6897') Truth=[0.96]
USER_CREDIBILITY('5567') Truth=[0.96]
USER_CREDIBILITY('6898') Truth=[0.95]
USER_CREDIBILITY('5568') Truth=[1]
USER_CREDIBILITY('6899') Truth=[0.96]
USER_CREDIBILITY('5569') Truth=[0.97]
USER_CREDIBILITY('4239') Truth=[0.97]
USER_CREDIBILITY('4238') Truth=[0.95]
USER_CREDIBILITY('4237') Truth=[0.95]
USER_CREDIBILITY('4236') Truth=[0.96]
USER_CREDIBILITY('4235') Truth=[0.94]
USER_CREDIBILITY('4234') Truth=[0.96]
USER_CREDIBILITY('4233') Truth=[0.97]
USER_CREDIBILITY('4232') Truth=[0.27]
USER_CREDIBILITY('4231') Truth=[0.96]
USER_CREDIBILITY('4230') Truth=[0.95]
USER_CREDIBILITY('6880') Truth=[0.96]
USER_CREDIBILITY('5550') Truth=[0.96]
USER_CREDIBILITY('6881') Truth=[0.96]
USER_CREDIBILITY('5551') Truth=[0.97]
USER_CREDIBILITY('6882') Truth=[0.96]
USER_CREDIBILITY('5552') Truth=[0.96]
USER_CREDIBILITY('6883') Truth=[0.94]
USER_CREDIBILITY('5553') Truth=[0.97]
USER_CREDIBILITY('6884') Truth=[0.97]
USER_CREDIBILITY('5554') Truth=[0.97]
USER_CREDIBILITY('6885') Truth=[0.97]
USER_CREDIBILITY('5555') Truth=[0.97]
USER_CREDIBILITY('6886') Truth=[0.97]
USER_CREDIBILITY('5556') Truth=[0.97]
USER_CREDIBILITY('6887') Truth=[0.95]
USER_CREDIBILITY('5557') Truth=[0.97]
USER_CREDIBILITY('6888') Truth=[0.97]
USER_CREDIBILITY('5558') Truth=[0.97]
USER_CREDIBILITY('6889') Truth=[0.97]
USER_CREDIBILITY('5559') Truth=[0.95]
USER_CREDIBILITY('4229') Truth=[0.22]
USER_CREDIBILITY('4228') Truth=[0.95]
USER_CREDIBILITY('4227') Truth=[0.91]
USER_CREDIBILITY('4226') Truth=[0.9]
USER_CREDIBILITY('4225') Truth=[0.22]
USER_CREDIBILITY('4224') Truth=[0.96]
USER_CREDIBILITY('4223') Truth=[0.96]
USER_CREDIBILITY('4222') Truth=[0.96]
USER_CREDIBILITY('4221') Truth=[0.96]
USER_CREDIBILITY('4220') Truth=[0.96]
USER_CREDIBILITY('6870') Truth=[0.96]
USER_CREDIBILITY('5540') Truth=[0.96]
USER_CREDIBILITY('6871') Truth=[0.97]
USER_CREDIBILITY('5541') Truth=[0.96]
USER_CREDIBILITY('6872') Truth=[0.97]
USER_CREDIBILITY('5542') Truth=[0.97]
USER_CREDIBILITY('6873') Truth=[0.97]
USER_CREDIBILITY('5543') Truth=[0.96]
USER_CREDIBILITY('6874') Truth=[0.97]
USER_CREDIBILITY('5544') Truth=[0.96]
USER_CREDIBILITY('6875') Truth=[0.97]
USER_CREDIBILITY('5545') Truth=[0.97]
USER_CREDIBILITY('6876') Truth=[0.97]
USER_CREDIBILITY('5546') Truth=[0.96]
USER_CREDIBILITY('6877') Truth=[0.97]
USER_CREDIBILITY('5547') Truth=[0.96]
USER_CREDIBILITY('6878') Truth=[0.97]
USER_CREDIBILITY('5548') Truth=[0.96]
USER_CREDIBILITY('6879') Truth=[0.97]
USER_CREDIBILITY('5549') Truth=[0.96]
USER_CREDIBILITY('4209') Truth=[0.97]
USER_CREDIBILITY('4219') Truth=[0.97]
USER_CREDIBILITY('4218') Truth=[0.94]
USER_CREDIBILITY('4217') Truth=[0.22]
USER_CREDIBILITY('4216') Truth=[0.96]
USER_CREDIBILITY('4215') Truth=[0.96]
USER_CREDIBILITY('4214') Truth=[0.96]
USER_CREDIBILITY('4213') Truth=[0.97]
USER_CREDIBILITY('4212') Truth=[0.97]
USER_CREDIBILITY('4211') Truth=[0.97]
USER_CREDIBILITY('4210') Truth=[0.97]
USER_CREDIBILITY('6860') Truth=[0.97]
USER_CREDIBILITY('5530') Truth=[0.96]
USER_CREDIBILITY('6861') Truth=[0.97]
USER_CREDIBILITY('5531') Truth=[0.97]
USER_CREDIBILITY('6862') Truth=[0.97]
USER_CREDIBILITY('5532') Truth=[0.95]
USER_CREDIBILITY('6863') Truth=[0.97]
USER_CREDIBILITY('5533') Truth=[1]
USER_CREDIBILITY('6864') Truth=[0.97]
USER_CREDIBILITY('5534') Truth=[0.97]
USER_CREDIBILITY('6865') Truth=[0.97]
USER_CREDIBILITY('5535') Truth=[0.96]
USER_CREDIBILITY('6866') Truth=[0.97]
USER_CREDIBILITY('5536') Truth=[0.96]
USER_CREDIBILITY('6867') Truth=[0.97]
USER_CREDIBILITY('5537') Truth=[0.97]
USER_CREDIBILITY('6868') Truth=[0.97]
USER_CREDIBILITY('5538') Truth=[0.97]
USER_CREDIBILITY('6869') Truth=[0.97]
USER_CREDIBILITY('5539') Truth=[0.97]
USER_CREDIBILITY('5529') Truth=[1]
USER_CREDIBILITY('4208') Truth=[0.96]
USER_CREDIBILITY('4207') Truth=[0.97]
USER_CREDIBILITY('4206') Truth=[0.97]
USER_CREDIBILITY('4205') Truth=[1]
USER_CREDIBILITY('4204') Truth=[0.97]
USER_CREDIBILITY('4203') Truth=[0.97]
USER_CREDIBILITY('4202') Truth=[0.96]
USER_CREDIBILITY('4201') Truth=[0.96]
USER_CREDIBILITY('4200') Truth=[0.97]
USER_CREDIBILITY('6850') Truth=[0.96]
USER_CREDIBILITY('5520') Truth=[0.96]
USER_CREDIBILITY('6851') Truth=[0.22]
USER_CREDIBILITY('5521') Truth=[0.96]
USER_CREDIBILITY('6852') Truth=[0.96]
USER_CREDIBILITY('5522') Truth=[0.95]
USER_CREDIBILITY('6853') Truth=[0.96]
USER_CREDIBILITY('5523') Truth=[1]
USER_CREDIBILITY('6854') Truth=[0.96]
USER_CREDIBILITY('5524') Truth=[0.22]
USER_CREDIBILITY('6855') Truth=[1]
USER_CREDIBILITY('5525') Truth=[1]
USER_CREDIBILITY('6856') Truth=[1]
USER_CREDIBILITY('5526') Truth=[0.22]
USER_CREDIBILITY('6857') Truth=[0.22]
USER_CREDIBILITY('5527') Truth=[0.97]
USER_CREDIBILITY('6858') Truth=[0.96]
USER_CREDIBILITY('5528') Truth=[0.96]
USER_CREDIBILITY('6859') Truth=[0.96]
USER_CREDIBILITY('5518') Truth=[0.96]
USER_CREDIBILITY('6849') Truth=[0.22]
USER_CREDIBILITY('5519') Truth=[0.97]
USER_CREDIBILITY('6720') Truth=[0.94]
USER_CREDIBILITY('6721') Truth=[0.96]
USER_CREDIBILITY('6722') Truth=[0.96]
USER_CREDIBILITY('6723') Truth=[0.96]
USER_CREDIBILITY('6724') Truth=[0.97]
USER_CREDIBILITY('6725') Truth=[0.97]
USER_CREDIBILITY('6726') Truth=[0.97]
USER_CREDIBILITY('6727') Truth=[1]
USER_CREDIBILITY('6717') Truth=[0.96]
USER_CREDIBILITY('6718') Truth=[0.27]
USER_CREDIBILITY('6719') Truth=[0.22]
USER_CREDIBILITY('6710') Truth=[0.95]
USER_CREDIBILITY('6711') Truth=[0.95]
USER_CREDIBILITY('6712') Truth=[1]
USER_CREDIBILITY('6713') Truth=[0.96]
USER_CREDIBILITY('6714') Truth=[0.97]
USER_CREDIBILITY('6715') Truth=[0.97]
USER_CREDIBILITY('6716') Truth=[0.97]
USER_CREDIBILITY('6706') Truth=[0.95]
USER_CREDIBILITY('6707') Truth=[1]
USER_CREDIBILITY('6708') Truth=[0.97]
USER_CREDIBILITY('6709') Truth=[0.96]
USER_CREDIBILITY('6700') Truth=[0.96]
USER_CREDIBILITY('6701') Truth=[0.22]
USER_CREDIBILITY('6702') Truth=[0.97]
USER_CREDIBILITY('6703') Truth=[0.97]
USER_CREDIBILITY('6704') Truth=[0.97]
USER_CREDIBILITY('6705') Truth=[0.97]
USER_CREDIBILITY('1899') Truth=[0.96]
USER_CREDIBILITY('1888') Truth=[0.96]
USER_CREDIBILITY('1889') Truth=[0.96]
USER_CREDIBILITY('1897') Truth=[0.96]
USER_CREDIBILITY('1898') Truth=[0.94]
USER_CREDIBILITY('1895') Truth=[0.97]
USER_CREDIBILITY('1896') Truth=[0.96]
USER_CREDIBILITY('1893') Truth=[0.97]
USER_CREDIBILITY('1894') Truth=[0.97]
USER_CREDIBILITY('1891') Truth=[0.96]
USER_CREDIBILITY('1892') Truth=[0.97]
USER_CREDIBILITY('1890') Truth=[0.22]
USER_CREDIBILITY('1879') Truth=[0.96]
USER_CREDIBILITY('1877') Truth=[0.96]
USER_CREDIBILITY('1878') Truth=[0.96]
USER_CREDIBILITY('1886') Truth=[0.22]
USER_CREDIBILITY('1887') Truth=[0.22]
USER_CREDIBILITY('1884') Truth=[0.97]
USER_CREDIBILITY('1885') Truth=[0.97]
USER_CREDIBILITY('1882') Truth=[0.96]
USER_CREDIBILITY('1883') Truth=[1]
USER_CREDIBILITY('1880') Truth=[0.96]
USER_CREDIBILITY('1881') Truth=[1]
USER_CREDIBILITY('1868') Truth=[0.97]
USER_CREDIBILITY('1869') Truth=[0.94]
USER_CREDIBILITY('1866') Truth=[0.96]
USER_CREDIBILITY('1867') Truth=[0.96]
USER_CREDIBILITY('1875') Truth=[0.96]
USER_CREDIBILITY('1876') Truth=[0.96]
USER_CREDIBILITY('1873') Truth=[0.95]
USER_CREDIBILITY('1874') Truth=[0.96]
USER_CREDIBILITY('1871') Truth=[0.22]
USER_CREDIBILITY('1872') Truth=[0.96]
USER_CREDIBILITY('1870') Truth=[0.94]
USER_CREDIBILITY('1859') Truth=[1]
USER_CREDIBILITY('1857') Truth=[1]
USER_CREDIBILITY('1858') Truth=[0.97]
USER_CREDIBILITY('1855') Truth=[0.95]
USER_CREDIBILITY('1856') Truth=[0.97]
USER_CREDIBILITY('1864') Truth=[0.22]
USER_CREDIBILITY('1865') Truth=[1]
USER_CREDIBILITY('1862') Truth=[1]
USER_CREDIBILITY('1863') Truth=[0.22]
USER_CREDIBILITY('1860') Truth=[0.96]
USER_CREDIBILITY('1861') Truth=[0.94]
USER_CREDIBILITY('1848') Truth=[0.97]
USER_CREDIBILITY('1849') Truth=[0.96]
USER_CREDIBILITY('1846') Truth=[0.97]
USER_CREDIBILITY('1847') Truth=[0.97]
USER_CREDIBILITY('1844') Truth=[0.96]
USER_CREDIBILITY('1845') Truth=[0.97]
USER_CREDIBILITY('1853') Truth=[0.96]
USER_CREDIBILITY('1854') Truth=[0.95]
USER_CREDIBILITY('1851') Truth=[0.97]
USER_CREDIBILITY('1852') Truth=[0.96]
USER_CREDIBILITY('1850') Truth=[0.97]
USER_CREDIBILITY('1839') Truth=[0.94]
USER_CREDIBILITY('1837') Truth=[0.96]
USER_CREDIBILITY('1838') Truth=[0.94]
USER_CREDIBILITY('1835') Truth=[0.97]
USER_CREDIBILITY('1836') Truth=[0.97]
USER_CREDIBILITY('1833') Truth=[0.97]
USER_CREDIBILITY('1834') Truth=[0.97]
USER_CREDIBILITY('1842') Truth=[0.96]
USER_CREDIBILITY('1843') Truth=[0.96]
USER_CREDIBILITY('1840') Truth=[0.94]
USER_CREDIBILITY('1841') Truth=[0.97]
USER_CREDIBILITY('1949') Truth=[0.97]
USER_CREDIBILITY('1947') Truth=[0.97]
USER_CREDIBILITY('1948') Truth=[0.97]
USER_CREDIBILITY('1945') Truth=[0.96]
USER_CREDIBILITY('1946') Truth=[0.97]
USER_CREDIBILITY('1943') Truth=[0.96]
USER_CREDIBILITY('1944') Truth=[0.97]
USER_CREDIBILITY('1952') Truth=[0.96]
USER_CREDIBILITY('1953') Truth=[0.97]
USER_CREDIBILITY('1950') Truth=[0.96]
USER_CREDIBILITY('1951') Truth=[0.96]
USER_CREDIBILITY('1938') Truth=[0.97]
USER_CREDIBILITY('1939') Truth=[0.97]
USER_CREDIBILITY('1936') Truth=[0.94]
USER_CREDIBILITY('1937') Truth=[0.97]
USER_CREDIBILITY('1934') Truth=[0.27]
USER_CREDIBILITY('1935') Truth=[0.22]
USER_CREDIBILITY('1932') Truth=[0.96]
